YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M,WD50M,T2MWET,T2M,QV2M,RH2M,PRECTOTCORR
2020,1,1,17,95.14,1.52,91.77,2.72,90.66,22.94,24.55,16.78,82.38,0
2020,1,1,18,95.23,1.45,90.31,2.6,87.76,22.28,23.51,16.48,86.06,0
2020,1,1,19,95.32,1.51,86.15,2.86,83.09,21.9,23.01,16.17,87.31,0
2020,1,1,20,95.39,1.68,80.63,3.37,78.38,21.56,22.48,16.05,89.38,0
2020,1,1,21,95.4,1.99,75.42,3.89,74.77,21.27,22.01,15.93,91.31,0
2020,1,1,22,95.38,2.35,71.63,4.29,72.39,21.05,21.58,15.87,93.62,0
2020,1,1,23,95.33,2.66,71.67,4.7,72.71,20.94,21.31,15.99,95.62,0
2020,1,2,0,95.28,2.66,72.42,4.77,73.23,20.83,21.04,15.99,97.31,0
2020,1,2,1,95.21,2.36,72.28,4.39,72.5,20.7,20.82,15.99,98.5,0
2020,1,2,2,95.16,2.06,72.32,4.08,72.5,20.54,20.59,15.87,99.19,0
2020,1,2,3,95.17,2,73.47,4.14,73.79,20.41,20.45,15.75,99.38,0
2020,1,2,4,95.23,2.2,74.58,4.46,74.87,20.35,20.43,15.69,98.94,0
2020,1,2,5,95.33,2.07,73.14,4.35,73.52,20.16,20.21,15.5,99.31,0
2020,1,2,6,95.43,2.38,71.27,4.25,71.7,20.37,20.66,15.44,96.38,0
2020,1,2,7,95.53,3.47,72.83,4.34,74.11,21.11,22.06,15.5,88.88,0
2020,1,2,8,95.6,3.96,81.26,4.83,82.47,21.78,23.51,15.44,81,0
2020,1,2,9,95.58,4.03,88.67,4.82,89.44,22.48,24.94,15.38,74.06,0
2020,1,2,10,95.53,3.78,93.67,4.47,94.01,23.09,26.15,15.38,69.06,0
2020,1,2,11,95.43,3.33,98.23,3.91,98.05,23.59,27.06,15.5,65.75,0
2020,1,2,12,95.31,2.84,104.8,3.3,104.23,23.9,27.67,15.56,63.56,0
2020,1,2,13,95.2,2.3,112.13,2.66,111.21,24.02,27.9,15.56,62.75,0
2020,1,2,14,95.16,1.84,114.61,2.13,112.89,24,27.86,15.56,62.81,0
2020,1,2,15,95.15,1.7,109.6,2.04,107.18,23.86,27.55,15.56,64.12,0
2020,1,2,16,95.19,1.62,103.7,2.24,101.66,23.65,26.76,15.99,68.81,0
2020,1,2,17,95.25,1.43,97.24,2.44,97.17,23.15,24.76,16.97,82.38,0
2020,1,2,18,95.33,1.65,93.8,2.77,92.1,22.3,23.63,16.36,85.12,0
2020,1,2,19,95.41,1.87,90.48,3.27,88.91,21.85,23.01,16.05,86.81,0
2020,1,2,20,95.45,2.04,89.12,3.78,88.11,21.42,22.39,15.81,88.81,0
2020,1,2,21,95.45,2.14,88.95,4.1,88.58,20.98,21.72,15.62,91.38,0
2020,1,2,22,95.41,2.11,90.21,4.29,90.83,20.76,21.25,15.69,94.19,0
2020,1,2,23,95.35,2.05,90.87,4.5,91.89,20.73,20.95,15.87,97.19,0
2020,1,3,0,95.29,1.91,89.06,4.23,89.79,20.66,20.65,16.05,100,0
2020,1,3,1,95.22,1.85,86.36,3.85,86.74,20.5,20.34,16.05,100,0
2020,1,3,2,95.17,1.85,83.69,3.74,84.36,20.36,20.15,15.99,100,0
2020,1,3,3,95.18,1.87,80.62,3.72,81.43,20.21,19.98,15.87,100,0
2020,1,3,4,95.24,1.88,77.01,3.68,77.62,20.05,19.81,15.69,100,0
2020,1,3,5,95.32,1.92,75.85,3.74,76.6,19.94,19.68,15.56,100,0
2020,1,3,6,95.42,2.06,78.39,3.77,79.02,20.37,20.44,15.69,99.12,0
2020,1,3,7,95.51,3.29,85.64,4.08,86.71,21.53,22.5,15.93,88.69,0
2020,1,3,8,95.56,3.8,90.59,4.51,90.89,22.42,24.36,15.81,78.94,0
2020,1,3,9,95.53,3.8,90.35,4.45,90.5,23.19,26.05,15.69,70.75,0
2020,1,3,10,95.45,3.6,87.89,4.18,87.75,23.9,27.46,15.69,65.12,0
2020,1,3,11,95.34,3.26,85.46,3.76,85.23,24.47,28.55,15.75,61.19,0
2020,1,3,12,95.2,2.86,84.82,3.27,84.37,24.79,29.26,15.75,58.56,0
2020,1,3,13,95.09,2.44,85.22,2.76,84.32,24.88,29.58,15.62,57,0
2020,1,3,14,95.03,2.09,88.5,2.38,87.36,24.73,29.48,15.44,56.62,0
2020,1,3,15,95.02,1.89,94.74,2.21,93.25,24.49,29.03,15.38,58.06,0
2020,1,3,16,95.06,1.63,101.31,2.23,100.09,24.23,28.11,15.81,62.81,0
2020,1,3,17,95.12,1.4,109.55,2.37,109.03,23.63,25.8,16.91,77.12,0
2020,1,3,18,95.2,1.49,119.93,2.6,119.87,22.85,24.5,16.6,81.88,0
2020,1,3,19,95.27,1.57,125.5,2.87,125.37,22.51,23.9,16.54,84.44,0
2020,1,3,20,95.32,1.54,125.94,2.84,125.61,22.2,23.38,16.42,86.62,0
2020,1,3,21,95.32,1.47,121.75,2.62,121.61,21.86,22.83,16.3,88.88,0
2020,1,3,22,95.28,1.45,115.87,2.47,116.24,21.49,22.23,16.17,91.31,0
2020,1,3,23,95.23,1.38,108.54,2.29,109.11,21.25,21.78,16.11,93.56,0
2020,1,4,0,95.16,1.41,101.81,2.4,102.77,21.01,21.38,16.05,95.5,0
2020,1,4,1,95.08,1.4,92.56,2.34,93.45,20.81,21.07,15.99,96.81,0
2020,1,4,2,95.03,1.46,85.39,2.44,85.77,20.58,20.73,15.87,98,0
2020,1,4,3,95.04,1.53,81.79,2.56,81.75,20.39,20.42,15.81,99.5,0
2020,1,4,4,95.08,1.59,78.63,2.68,78.76,20.25,20.16,15.75,100,0
2020,1,4,5,95.16,1.62,77.17,2.84,77.27,20.15,19.98,15.69,100,0
2020,1,4,6,95.24,1.7,78.59,3.08,78.6,20.58,20.63,15.93,99.25,0
2020,1,4,7,95.32,2.48,85.12,2.96,86.82,22.05,23.06,16.42,88.31,0
2020,1,4,8,95.35,2.42,93.7,2.78,94.19,23.27,25.33,16.6,77.88,0
2020,1,4,9,95.32,2.18,93.49,2.45,93.29,24.05,26.98,16.54,70.31,0
2020,1,4,10,95.25,1.91,89.06,2.12,87.89,24.53,28.06,16.42,65.44,0
2020,1,4,11,95.15,1.57,87.15,1.72,85.3,24.91,28.9,16.36,62.06,0
2020,1,4,12,95.01,1.12,92.8,1.19,90,25.17,29.53,16.24,59.44,0
2020,1,4,13,94.9,0.65,108.87,0.64,106.23,25.21,29.81,16.05,57.75,0
2020,1,4,14,94.83,0.41,120.02,0.36,118.81,25.07,29.76,15.87,57.19,0
2020,1,4,15,94.82,0.39,124.33,0.34,124.78,24.83,29.4,15.75,57.88,0
2020,1,4,16,94.86,0.46,135,0.52,137.44,24.62,28.77,15.93,60.94,0
2020,1,4,17,94.92,0.63,147.69,0.92,156.04,24.23,26.93,17.03,72.38,0
2020,1,4,18,95.01,0.87,164.97,1.32,170.15,23.39,25.73,16.48,75.38,0
2020,1,4,19,95.1,0.94,172.87,1.43,176.56,22.94,25.02,16.3,77.69,0
2020,1,4,20,95.16,0.9,176.52,1.37,178.69,22.55,24.37,16.11,80.12,0
2020,1,4,21,95.18,0.69,169.58,1.06,170.68,22.3,23.84,16.17,82.94,0
2020,1,4,22,95.15,0.54,123.69,0.83,126.54,22.15,23.34,16.42,86.5,0
2020,1,4,23,95.12,0.91,82.63,1.47,85.44,21.71,22.5,16.36,90.75,0
2020,1,5,0,95.05,1.31,73.07,2.36,74.45,21.39,21.7,16.54,96.25,0
2020,1,5,1,94.97,1.5,72.41,3.11,73.34,21.17,21.3,16.48,98.44,0
2020,1,5,2,94.91,1.63,76.96,3.56,77.7,21.03,21.08,16.48,99.44,0
2020,1,5,3,94.9,1.79,83,3.91,83.8,20.96,20.94,16.42,100,0
2020,1,5,4,94.95,1.96,86.79,4.17,87.86,20.93,20.87,16.42,100,0
2020,1,5,5,95.02,2.06,87.18,4.34,88.45,20.86,20.76,16.36,100,0
2020,1,5,6,95.13,2.36,86.01,4.27,86.96,21.19,21.33,16.48,98.25,0
2020,1,5,7,95.22,3.6,90.25,4.51,91.39,22.18,23.18,16.6,88.44,0
2020,1,5,8,95.27,4.14,95.42,4.97,95.77,22.89,24.87,16.3,78.69,0
2020,1,5,9,95.25,4.1,97.34,4.78,97.23,23.55,26.41,16.05,70.75,0
2020,1,5,10,95.22,3.82,97.65,4.39,97.16,24.07,27.6,15.93,65.38,0
2020,1,5,11,95.14,3.53,98,4.03,97.24,24.47,28.48,15.87,61.75,0
2020,1,5,12,95.03,3.27,98.52,3.7,97.51,24.66,29.01,15.75,59.44,0
2020,1,5,13,94.93,3.07,100.11,3.48,98.66,24.7,29.26,15.56,57.94,0
2020,1,5,14,94.88,3.04,101.43,3.47,99.97,24.58,29.23,15.38,57.31,0
2020,1,5,15,94.88,3.06,102.51,3.68,101.5,24.33,28.77,15.32,58.62,0
2020,1,5,16,94.92,2.7,104.76,3.86,104.4,23.9,27.58,15.69,64.19,0
2020,1,5,17,94.97,1.93,107.41,3.85,108.21,23.25,25.21,16.72,78.88,0
2020,1,5,18,95.04,1.99,108.29,4.11,109.09,22.41,23.94,16.36,83.06,0
2020,1,5,19,95.13,2.07,106.93,4.46,107.32,21.94,23.31,15.99,84.44,0
2020,1,5,20,95.2,2.16,103.83,4.86,104.33,21.55,22.76,15.75,86.25,0
2020,1,5,21,95.22,2.37,101.61,5.32,102.04,21.27,22.23,15.69,88.81,0
2020,1,5,22,95.22,2.48,99.08,5.2,99.5,21.15,21.8,15.87,92.19,0
2020,1,5,23,95.2,2.64,96.62,5.18,97.02,21.1,21.48,16.11,95.31,0
2020,1,6,0,95.15,2.67,94.88,5.25,95.29,21.01,21.19,16.24,97.69,0
2020,1,6,1,95.09,2.37,94.73,4.89,95.23,20.84,20.87,16.24,99.56,0
2020,1,6,2,95.06,2.1,95.56,4.59,96.25,20.62,20.56,16.11,100,0
2020,1,6,3,95.07,2.05,95.47,4.51,96.16,20.41,20.33,15.93,100,0
2020,1,6,4,95.13,2.12,91.9,4.65,92.41,20.23,20.12,15.75,100,0
2020,1,6,5,95.23,2.05,84.09,4.43,84.54,20.01,19.84,15.56,100,0
2020,1,6,6,95.34,2.49,76.75,4.41,77.22,20.25,20.38,15.5,98.25,0
2020,1,6,7,95.43,4.37,79.7,5.59,81.31,21.23,22.34,15.5,87.19,0
2020,1,6,8,95.48,5.34,83.36,6.55,83.91,21.9,24.1,15.08,76.44,0
2020,1,6,9,95.46,5.68,84.56,6.9,84.67,22.51,25.64,14.77,68.25,0
2020,1,6,10,95.4,5.75,85.4,6.94,85.35,23.15,26.96,14.77,62.94,0
2020,1,6,11,95.29,5.65,86.11,6.81,85.85,23.66,28.01,14.71,59.06,0
2020,1,6,12,95.16,5.49,86.65,6.63,86.08,23.95,28.76,14.59,56,0
2020,1,6,13,95.06,5.31,87.55,6.45,86.87,23.94,29.01,14.34,54.25,0
2020,1,6,14,95.03,5.17,88.7,6.37,87.89,23.75,28.86,14.16,54,0
2020,1,6,15,95.05,5.02,90,6.41,89.23,23.38,28.23,14.1,55.62,0
2020,1,6,16,95.1,4.26,91.68,6.12,91.32,22.89,26.93,14.34,61.19,0
2020,1,6,17,95.17,2.73,93.77,5.82,93.77,21.94,24.28,15.01,75.06,0
2020,1,6,18,95.25,2.71,94.97,6.11,95.06,21.25,22.94,14.95,81.12,0
2020,1,6,19,95.34,3.05,95.14,6.48,95.12,21.03,22.49,14.95,83.44,0
2020,1,6,20,95.39,3.29,94.36,6.34,94.24,20.9,22.07,15.14,86.56,0
2020,1,6,21,95.4,3.11,92.74,5.94,92.71,20.76,21.53,15.38,90.81,0
2020,1,6,22,95.36,2.76,90.81,5.5,90.9,20.53,20.97,15.44,94.62,0
2020,1,6,23,95.31,2.44,88.16,5.13,88.43,20.24,20.4,15.44,97.94,0
2020,1,7,0,95.26,2.23,85.39,4.88,85.96,20,20.03,15.38,99.5,0
2020,1,7,1,95.21,2.11,81.69,4.65,82.28,19.71,19.66,15.2,100,0
2020,1,7,2,95.18,2.09,75.29,4.54,75.96,19.5,19.41,15.01,100,0
2020,1,7,3,95.19,2.15,68.66,4.58,69.62,19.32,19.23,14.89,100,0
2020,1,7,4,95.24,2.2,62.71,4.56,63.52,19.22,19.15,14.71,100,0
2020,1,7,5,95.31,2.28,58.33,4.71,59.39,19,18.87,14.59,100,0
2020,1,7,6,95.4,2.62,55.32,4.57,56.01,19.34,19.57,14.59,97.19,0
2020,1,7,7,95.48,4.33,62.05,5.6,64.19,20.48,21.79,14.59,84.94,0
2020,1,7,8,95.51,5.42,71.51,6.7,72.49,21.26,23.65,14.34,74.62,0
2020,1,7,9,95.47,5.67,75.96,6.89,76.42,21.99,25.25,14.22,67.25,0
2020,1,7,10,95.4,5.55,78.22,6.68,78.26,22.63,26.65,14.1,61.38,0
2020,1,7,11,95.3,5.23,80.28,6.27,80.02,23.13,27.8,13.98,56.88,0
2020,1,7,12,95.17,4.82,83.2,5.74,82.65,23.44,28.55,13.92,53.94,0
2020,1,7,13,95.06,4.36,86.81,5.18,86.11,23.53,28.9,13.73,52.25,0
2020,1,7,14,95.01,4,88.32,4.82,87.49,23.4,28.8,13.61,52.06,0
2020,1,7,15,95.02,3.72,87.59,4.66,86.73,23.12,28.38,13.49,52.88,0
2020,1,7,16,95.06,3.13,87.28,4.55,86.66,22.73,27.19,13.85,58.12,0
2020,1,7,17,95.12,2.24,91,4.49,90,21.82,24.21,14.89,74.69,0
2020,1,7,18,95.2,2.51,93.39,5.15,92.52,20.78,22.65,14.4,79.38,0
2020,1,7,19,95.27,2.75,95.05,6.04,94.9,20.26,21.98,14.04,80.81,0
2020,1,7,20,95.3,2.84,97.11,6.19,97.11,19.88,21.26,14.04,84.31,0
2020,1,7,21,95.31,2.65,96.94,5.66,96.98,19.62,20.55,14.22,89.19,0
2020,1,7,22,95.29,2.39,94.31,5.12,94.38,19.57,20.1,14.53,93.62,0
2020,1,7,23,95.25,2.32,91.16,5.11,91.31,19.58,19.8,14.83,97.25,0
2020,1,8,0,95.19,2.17,88.56,4.77,88.78,19.48,19.45,14.95,100,0
2020,1,8,1,95.13,1.97,84.54,4.18,84.85,19.26,19.09,14.89,100,0
2020,1,8,2,95.1,1.94,81.9,4.04,82.32,19.06,18.83,14.77,100,0
2020,1,8,3,95.12,1.93,81.64,3.91,81.72,18.94,18.66,14.71,100,0
2020,1,8,4,95.17,1.94,81.18,3.83,81.31,18.8,18.48,14.59,100,0
2020,1,8,5,95.24,1.94,77.65,3.71,77.72,18.7,18.36,14.53,100,0
2020,1,8,6,95.33,2.08,72.52,3.79,73.21,19.13,19.13,14.59,99.94,0
2020,1,8,7,95.42,3.42,74.22,4.24,75.5,20.48,21.65,14.71,86.38,0
2020,1,8,8,95.46,3.87,77.99,4.54,78.57,21.37,23.66,14.47,75.38,0
2020,1,8,9,95.43,3.92,79.54,4.51,79.41,22.01,25.42,14.1,66,0
2020,1,8,10,95.35,3.83,80.36,4.37,79.59,22.55,26.9,13.73,59,0
2020,1,8,11,95.25,3.58,81.46,4.08,80.18,23,28.01,13.55,54.44,0
2020,1,8,12,95.13,3.28,81.66,3.74,80.01,23.26,28.77,13.37,51.38,0
2020,1,8,13,95.03,3.02,80.32,3.45,78.36,23.34,29.17,13.18,49.44,0
2020,1,8,14,94.98,2.8,79.88,3.24,77.34,23.12,29.12,12.88,48.44,0
2020,1,8,15,94.98,2.58,81.11,3.09,78.32,22.76,28.69,12.63,48.75,0
2020,1,8,16,95.02,2.14,84.98,3.06,82.37,22.26,27.51,12.82,52.81,0
2020,1,8,17,95.06,1.8,98.97,3.14,97.43,21.77,24.58,14.53,71.12,0
2020,1,8,18,95.13,2.06,109.95,3.48,108.72,20.58,22.96,13.79,74.75,0
2020,1,8,19,95.2,2.2,113.65,3.76,112.89,19.78,21.94,13.31,76.62,0
2020,1,8,20,95.24,2.23,114.15,3.93,113.81,19.21,21.05,13.06,79.62,0
2020,1,8,21,95.24,2.21,112.93,4.03,113.18,18.76,20.19,13.06,83.69,0
2020,1,8,22,95.23,2.19,110.51,4.13,111.62,18.37,19.35,13.06,88.5,0
2020,1,8,23,95.22,2.16,107.45,4.25,108.63,18.08,18.56,13.24,94.06,0
2020,1,9,0,95.19,2.04,103.77,4.3,104.52,17.98,18.12,13.43,98.06,0
2020,1,9,1,95.15,1.93,99.77,4.12,100.37,18.08,18.19,13.55,98.5,0
2020,1,9,2,95.13,1.88,95.24,3.94,96.14,18.01,17.98,13.67,100,0
2020,1,9,3,95.14,1.89,91.42,3.83,91.99,17.94,17.78,13.67,100,0
2020,1,9,4,95.19,1.9,88.35,3.75,89.05,17.89,17.63,13.73,100,0
2020,1,9,5,95.26,1.95,84.93,3.78,85.85,17.85,17.55,13.73,100,0
2020,1,9,6,95.35,2.13,80.05,3.8,81.14,18.28,18.31,13.79,99.5,0
2020,1,9,7,95.45,3.32,77.24,4.03,78.25,19.65,20.83,13.98,86.31,0
2020,1,9,8,95.5,3.75,77.99,4.38,77.85,20.75,23.17,13.85,74.12,0
2020,1,9,9,95.47,3.64,74.29,4.15,73.17,21.73,25.13,13.85,65.88,0
2020,1,9,10,95.42,3.5,69.91,4.01,67.89,22.5,26.78,13.73,59.38,0
2020,1,9,11,95.31,3.26,68.22,3.75,65.63,23.04,28.1,13.55,54.12,0
2020,1,9,12,95.17,2.91,70.06,3.33,66.8,23.33,29.01,13.31,50.31,0
2020,1,9,13,95.04,2.55,74.18,2.91,69.91,23.4,29.51,13,47.81,0
2020,1,9,14,94.96,2.37,80.51,2.72,76.2,23.24,29.51,12.76,46.81,0
2020,1,9,15,94.94,2.31,88.45,2.73,84.75,22.98,29.13,12.63,47.5,0
2020,1,9,16,94.95,2.06,95.88,2.87,93.43,22.6,28.05,12.94,51.56,0
2020,1,9,17,94.99,1.84,109.13,3.08,108.34,21.85,24.68,14.53,70.81,0
2020,1,9,18,95.05,2.02,118.45,3.32,117.59,20.62,23.01,13.79,74.38,0
2020,1,9,19,95.12,2.09,118.29,3.53,117.42,19.98,22.15,13.43,76.25,0
2020,1,9,20,95.17,2.12,110.98,3.69,110.58,19.42,21.32,13.18,78.88,0
2020,1,9,21,95.19,2.17,102.28,3.94,102.82,18.86,20.37,13.06,82.75,0
2020,1,9,22,95.18,2.19,97.58,4.13,98.8,18.3,19.39,12.94,87.19,0
2020,1,9,23,95.16,2.13,96.11,4.12,97.3,17.78,18.48,12.82,91.5,0
2020,1,10,0,95.12,2,93.13,4.03,94.11,17.37,17.75,12.76,95.19,0
2020,1,10,1,95.07,1.92,87.66,3.88,88.61,17.08,17.32,12.63,96.94,0
2020,1,10,2,95.05,1.81,83.06,3.65,82.86,16.95,17.22,12.51,96.62,0
2020,1,10,3,95.07,1.79,79.67,3.59,78.96,16.8,17.05,12.39,96.69,0
2020,1,10,4,95.12,1.8,76.99,3.57,76.6,16.65,16.86,12.33,97.31,0
2020,1,10,5,95.18,1.87,76.25,3.62,76.65,16.56,16.7,12.27,98,0
2020,1,10,6,95.27,2.07,75.54,3.58,77.27,17.01,17.42,12.39,94.75,0
2020,1,10,7,95.36,3.2,78.88,3.95,80.78,18.37,19.87,12.63,82.88,0
2020,1,10,8,95.41,4.38,83.95,5.37,84.83,19.76,22.46,12.76,71.44,0
2020,1,10,9,95.38,4.79,82.31,5.77,82.45,20.89,24.44,13,64.56,0
2020,1,10,10,95.33,5.02,80.77,6,80.56,21.88,26.17,13.18,59.12,0
2020,1,10,11,95.25,5.09,80.81,6.07,80.44,22.64,27.55,13.37,55.06,0
2020,1,10,12,95.14,5.01,82.39,5.98,81.82,23.05,28.39,13.37,52.31,0
2020,1,10,13,95.04,4.87,85.12,5.83,84.39,23.15,28.8,13.18,50.5,0
2020,1,10,14,94.98,4.7,87.33,5.73,86.56,23.02,28.8,13,49.62,0
2020,1,10,15,94.98,4.49,88.21,5.67,87.55,22.63,28.26,12.82,50.5,0
2020,1,10,16,95.03,3.7,88.55,5.46,88.11,22.15,26.9,13.12,56.06,0
2020,1,10,17,95.09,2.43,90.37,5.09,89.91,21.15,23.8,14.04,72.25,0
2020,1,10,18,95.16,2.56,90.35,5.34,89.75,20.18,22.25,13.67,77.31,0
2020,1,10,19,95.24,2.71,89.67,5.77,89.46,19.68,21.55,13.43,79.31,0
2020,1,10,20,95.32,2.89,91.08,6.24,91.15,19.23,20.82,13.24,81.94,0
2020,1,10,21,95.35,3.01,91.64,6.44,91.6,18.89,20.15,13.24,85.31,0
2020,1,10,22,95.34,3.18,90.56,6.56,90.48,18.67,19.64,13.31,88.44,0
2020,1,10,23,95.31,2.91,86.77,5.84,87.08,18.63,19.3,13.55,91.81,0
2020,1,11,0,95.25,2.54,82.04,5.25,82.65,18.37,18.71,13.61,95.69,0
2020,1,11,1,95.2,2.54,79,5.19,79.67,18.14,18.31,13.55,97.81,0
2020,1,11,2,95.16,2.49,76.22,5.14,77.08,17.89,17.91,13.49,99.56,0
2020,1,11,3,95.16,2.49,73.04,5.16,73.92,17.69,17.68,13.37,100,0
2020,1,11,4,95.19,2.46,69.38,5.09,70.09,17.45,17.37,13.18,100,0
2020,1,11,5,95.24,2.41,65.68,5.06,66.41,17.18,16.98,13.06,100,0
2020,1,11,6,95.3,2.82,62.58,4.87,63.23,17.4,17.53,12.94,98.31,0
2020,1,11,7,95.4,4.58,65.53,5.73,66.55,18.39,19.8,12.7,83.62,0
2020,1,11,8,95.48,5.05,71.03,6.02,71.31,19.2,21.93,12.27,71.12,0
2020,1,11,9,95.48,5.17,73.32,6.11,73.05,19.91,23.9,11.84,60.94,0
2020,1,11,10,95.44,5.22,74.71,6.14,74.05,20.36,25.67,11.23,51.88,0
2020,1,11,11,95.36,5.12,76.13,6.02,75.19,20.63,27.03,10.68,45.5,0
2020,1,11,12,95.25,4.9,77.67,5.78,76.55,20.76,27.92,10.25,41.44,0
2020,1,11,13,95.13,4.62,79.58,5.47,78.31,20.76,28.37,9.95,39.19,0
2020,1,11,14,95.06,4.35,81.11,5.26,79.74,20.58,28.35,9.77,38.38,0
2020,1,11,15,95.04,4.12,82.16,5.23,80.97,20.19,27.81,9.58,39,0
2020,1,11,16,95.06,3.29,83.87,5.04,83.23,20.02,26.29,10.38,46.06,0
2020,1,11,17,95.11,2.52,87.51,4.81,86.65,19,22.29,11.78,66.31,0
2020,1,11,18,95.17,2.83,85.56,5.25,84.97,17.67,20.39,11.17,70.94,0
2020,1,11,19,95.25,2.97,82,5.95,81.85,17.14,19.58,10.99,73.5,0
2020,1,11,20,95.31,3.04,81.14,6.48,81.26,16.9,19.02,11.05,76.44,0
2020,1,11,21,95.33,3.11,83.66,6.64,83.85,16.86,18.55,11.35,80.88,0
2020,1,11,22,95.32,3.09,85.66,6.27,86.14,16.74,18.04,11.54,85,0
2020,1,11,23,95.29,2.73,85.89,5.36,87.74,16.4,17.23,11.66,90.31,0
2020,1,12,0,95.24,2.47,84.2,4.79,86.82,16.11,16.51,11.78,95.19,0
2020,1,12,1,95.18,2.28,80.34,4.36,83,15.83,15.86,11.84,99.81,0
2020,1,12,2,95.13,2.24,76.26,4.18,78.59,15.62,15.35,11.9,100,0
2020,1,12,3,95.15,2.21,72.72,4.28,74.31,15.63,15.33,11.9,100,0
2020,1,12,4,95.2,2.26,71.25,4.65,72.08,15.7,15.37,11.96,100,0
2020,1,12,5,95.27,2.29,68.34,4.67,68.84,15.7,15.29,12.02,100,0
2020,1,12,6,95.36,2.64,64.8,4.96,65.41,16.27,16.24,12.15,100,0
2020,1,12,7,95.45,4.43,65.38,5.63,66.53,18.1,19.32,12.63,85.75,0
2020,1,12,8,95.5,5.81,69.37,7.23,69.45,19.54,22.01,12.76,73.5,0
2020,1,12,9,95.48,6.13,71.03,7.46,70.81,20.37,24.08,12.45,63.31,0
2020,1,12,10,95.42,5.84,73.21,7.02,72.86,21.08,25.83,12.21,55.75,0
2020,1,12,11,95.3,5.33,76.17,6.36,75.62,21.64,27.26,11.96,50.25,0
2020,1,12,12,95.16,4.79,79.37,5.69,78.52,22.02,28.32,11.78,46.38,0
2020,1,12,13,95.04,4.31,82.91,5.11,81.83,22.19,28.88,11.6,44.19,0
2020,1,12,14,94.96,3.98,87.3,4.78,86.16,22.1,28.94,11.41,43.38,0
2020,1,12,15,94.94,3.69,92.06,4.58,90.98,21.78,28.43,11.35,44.31,0
2020,1,12,16,94.97,2.93,96.42,4.25,95.8,21.46,27.06,11.9,50.31,0
2020,1,12,17,95.02,2.11,104.34,3.74,104.01,20.73,23.48,13.61,71.25,0
2020,1,12,18,95.11,2.22,110.34,3.64,109.95,19.59,21.94,13,74.75,0
2020,1,12,19,95.2,2.23,113.33,3.66,112.89,19.12,21.19,12.82,77.19,0
2020,1,12,20,95.26,2.22,111.95,3.66,111.96,18.7,20.47,12.7,80.12,0
2020,1,12,21,95.28,2.13,107.9,3.53,108.19,18.33,19.76,12.7,83.5,0
2020,1,12,22,95.26,2.1,103.36,3.52,104.01,17.98,19,12.7,87.88,0
2020,1,12,23,95.22,2.04,99.68,3.47,100.63,17.69,18.28,12.82,92.88,0
2020,1,13,0,95.16,1.91,94.22,3.21,94.88,17.47,17.67,13,97.44,0
2020,1,13,1,95.08,1.78,86.72,3.07,87.66,17.46,17.48,13.12,99.62,0
2020,1,13,2,95.02,1.77,81.12,3.15,82.15,17.41,17.26,13.24,100,0
2020,1,13,3,95.02,1.8,75.9,3.27,77.03,17.33,17.01,13.31,100,0
2020,1,13,4,95.05,1.8,72.27,3.4,73.6,17.28,16.87,13.37,100,0
2020,1,13,5,95.12,1.86,70.57,3.54,72.28,17.22,16.78,13.31,100,0
2020,1,13,6,95.21,1.98,71.57,3.65,72.42,17.58,17.49,13.31,100,0
2020,1,13,7,95.3,3,73.97,3.59,75.51,19.09,20.2,13.55,86.94,0
2020,1,13,8,95.35,3.23,80.26,3.73,80.72,20.32,22.8,13.43,73.5,0
2020,1,13,9,95.34,3.05,78.03,3.45,77.03,21.2,24.83,13.18,64,0
2020,1,13,10,95.27,3,75.67,3.39,74.07,21.89,26.43,13,57.38,0
2020,1,13,11,95.17,2.86,78.17,3.21,76.34,22.45,27.81,12.82,52.12,0
2020,1,13,12,95.04,2.55,85.08,2.83,82.87,22.78,28.77,12.63,48.31,0
2020,1,13,13,94.93,2.26,94.96,2.48,92.53,22.86,29.26,12.33,45.94,0
2020,1,13,14,94.85,2.17,100.78,2.39,98.48,22.71,29.24,12.15,45.19,0
2020,1,13,15,94.83,2.2,102.51,2.51,100.4,22.39,28.74,12.02,46.12,0
2020,1,13,16,94.85,1.98,105.57,2.7,103.71,21.98,27.55,12.33,50.62,0
2020,1,13,17,94.92,1.63,116.2,2.76,116.06,21.37,24.23,14.1,70.56,0
2020,1,13,18,95.02,1.66,130.22,2.75,130.74,20.51,22.8,13.79,75.38,0
2020,1,13,19,95.11,1.61,140.51,2.66,140.97,20.21,22.22,13.79,78.06,0
2020,1,13,20,95.19,1.55,148.64,2.48,148.51,19.76,21.57,13.61,80,0
2020,1,13,21,95.21,1.42,151.46,2.21,151.44,19.34,20.97,13.37,81.75,0
2020,1,13,22,95.19,1.27,146.31,1.94,145.86,18.94,20.35,13.24,84,0
2020,1,13,23,95.16,1.17,130.68,1.78,130.74,18.56,19.64,13.18,87.38,0
2020,1,14,0,95.11,1.22,108.67,1.87,109.04,18.17,18.85,13.18,91.81,0
2020,1,14,1,95.06,1.43,89.37,2.26,89.41,17.73,18.01,13.18,96.62,0
2020,1,14,2,95.03,1.59,78.63,2.88,77.77,17.48,17.58,13.06,98.62,0
2020,1,14,3,95.03,1.66,73.87,3.37,73.29,17.27,17.3,13,99.69,0
2020,1,14,4,95.07,1.69,70.56,3.57,70.41,17.04,16.98,12.88,100,0
